ID,ID2,Feature,Feature2,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_7,F_9,thalach,oldpeak,0.1,70.0,71.667,0.8304074210402596,-1,0.7071067811865476,[0.01683344 0.00077974],[       nan 0.58245785],[       nan 0.25583398],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.06601731601731603,0.008791789280144176,0.046632677276114226,5.0,28.333,0.533,0.55,0.75,0.786,0.344,0.344
F_7,F_10,thalach,ca,0.1,70.0,73.333,0.7389516712232473,-1,0.7071067811865476,[0.01455266 0.00066365],[       nan 0.30936214],[       nan 0.19320031],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.0381759973824505,3.333,26.667,0.533,0.533,0.75,0.786,0.344,0.312
F_7,F_11,thalach,thal,0.1,70.0,71.667,0.047018635853549144,-1,0.7071067811865476,[0.01694587 0.00049685],[       nan 0.58096528],[       nan 0.12775981],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.06601731601731603,0.008791789280144176,0.046632677276114226,5.0,28.333,0.533,0.55,0.75,0.786,0.344,0.344
F_8,F_0,exang,age,0.1,70.0,70.0,0.2915818201250275,-1,0.7071067811865476,[0.06315193 0.06950113],[0.01150263 0.01344693],[0.0524055  0.05690118],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_8,F_1,exang,sex,0.1,70.0,70.0,0.24929752970377736,-1,0.7071067811865476,[0.03417819 0.02828981],[0.00887123 0.00878031],[0.04625744 0.04796849],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_8,F_2,exang,cp,0.1,70.0,71.667,0.5760455186176356,-1,0.7071067811865476,[0.01325266 0.04180911],[0.01409305 1.69247472],[0.05784674 0.38878762],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.06601731601731603,0.008791789280144176,0.046632677276114226,5.0,28.333,0.533,0.55,0.75,0.786,0.344,0.344
F_8,F_3,exang,trestbps,0.1,70.0,68.333,0.20075676033469947,-1,0.7071067811865476,[0.00030039 0.021263  ],[0.01150263        nan],[0.0524055       nan],0.098792419159368,0.0026161925980381596,0.6951413356361907,0.033008658008658,0.002901169842527294,0.026777070133741886,1.667,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_8,F_4,exang,chol,0.1,70.0,70.0,0.14915703397322866,-1,0.7071067811865476,[0.00012399 0.01330542],[0.00619928        nan],[0.03907164        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_8,F_5,exang,fbs,0.1,70.0,70.0,0.22160768352726923,-1,0.7071067811865476,[0.09624292 0.08286155],[0.00619928 0.0071369 ],[0.03907164 0.04118111],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_8,F_6,exang,restecg,0.1,70.0,70.0,0.5142908255357697,-1,0.7071067811865476,[0.03282155 0.05442677],[0.01150263 0.09089506],[0.0524055  0.14421083],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_8,F_7,exang,thalach,0.1,70.0,73.333,0.20075676033469947,-1,0.7071067811865476,[0.00025057 0.01453009],[0.01150263        nan],[0.0524055       nan],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.0381759973824505,3.333,26.667,0.533,0.533,0.75,0.786,0.344,0.312
F_8,F_9,exang,oldpeak,0.1,70.0,66.667,0.8058479498121952,-1,0.7071067811865476,[0.01883517 0.07265461],[0.00619928 0.457081  ],[0.03907164 0.24687569],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.03817599738244842,3.333,33.333,0.533,0.533,0.75,0.714,0.344,0.375
F_8,F_10,exang,ca,0.1,70.0,70.0,0.816264507587814,-1,0.7071067811865476,[0.07160938 0.15754063],[0.01150263 0.38301677],[0.0524055  0.20456512],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.03817599738245049,3.333,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_8,F_11,exang,thal,0.1,70.0,70.0,0.2270390756627952,-1,0.7071067811865476,[0.0083244  0.01987955],[0.01409305 0.88346573],[0.05784674 0.12776159],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_9,F_0,oldpeak,age,0.1,70.0,68.333,0.7446545310295257,-1,0.7071067811865476,[0.05960544 0.02279274],[0.29048954 0.01061085],[0.22417126 0.05083513],0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008783833012931841,0.046628064128009405,5.0,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_9,F_1,oldpeak,sex,0.1,70.0,70.0,0.6576364722379815,-1,0.7071067811865476,[0.0610455  0.02415823],[0.12889402 0.00878031],[0.20027064 0.04796849],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_9,F_2,oldpeak,cp,0.1,70.0,63.333,1.0643797046153158,-1,0.7071067811865476,[0.02948333 0.02731328],[0.5630242  1.86127716],[0.26432324 0.44658123],0.197584838318736,0.0,0.6546735508680396,0.06696428571428571,0.011781238875233777,0.053989013255378346,6.667,36.667,0.533,0.533,0.75,0.679,0.344,0.406
F_9,F_3,oldpeak,trestbps,0.1,70.0,66.667,0.7097090426713822,-1,0.7071067811865476,[0.00076815 0.02057838],[0.27446277        nan],[0.22187985        nan],0.13971357903482584,0.00523238519607631,0.6829112043336852,0.06512605042016804,0.005706007383541499,0.03755930281802686,3.333,33.333,0.533,0.567,0.75,0.75,0.344,0.406
F_9,F_4,oldpeak,chol,0.1,70.0,70.0,0.7104823756316869,-1,0.7071067811865476,[0.00041248 0.02502058],[0.24584766        nan],[0.22343409        nan],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.03817599738245049,3.333,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_9,F_5,oldpeak,fbs,0.1,70.0,66.667,0.7476662733558657,-1,0.7071067811865476,[0.07441685 0.02925456],[0.38042909 0.0119389 ],[0.2228035  0.05296382],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.03817599738244842,3.333,33.333,0.533,0.533,0.75,0.714,0.344,0.375
F_9,F_6,oldpeak,restecg,0.1,70.0,68.333,0.8171641758820564,-1,0.7071067811865476,[0.05326246 0.03670658],[0.14649956 0.09089506],[0.21088776 0.14421083],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.002893213575315108,0.026774480407556984,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_9,F_7,oldpeak,thalach,0.1,70.0,73.333,0.7761338462510838,-1,0.7071067811865476,[0.00081198 0.01674226],[0.98253058        nan],[0.2361285       nan],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.0381759973824505,3.333,26.667,0.533,0.533,0.75,0.786,0.344,0.312
F_9,F_8,oldpeak,exang,0.1,70.0,70.0,0.7805407175654044,-1,0.7071067811865476,[0.07077991 0.02337073],[0.25942233 0.00887123],[0.24151002 0.04625744],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_9,F_10,oldpeak,ca,0.1,70.0,66.667,1.2035109508067685,-1,0.7071067811865476,[0.08560634 0.07834482],[0.40108256 0.54254648],[0.24718884 0.23140486],0.197584838318736,0.0,0.6546735508680396,0.06696428571428571,0.011781238875233777,0.053989013255378346,6.667,33.333,0.533,0.533,0.75,0.714,0.344,0.375
F_9,F_11,oldpeak,thal,0.1,70.0,65.0,0.8121431298870578,-1,0.7071067811865476,[0.01814391 0.01218959],[0.47597398 0.58096528],[0.25112292 0.12775981],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.066017316017316,0.008791789280144182,0.04663267727611421,5.0,35.0,0.533,0.55,0.75,0.714,0.344,0.406
F_10,F_0,ca,age,0.1,70.0,68.333,0.8476116822776794,-1,0.7071067811865476,[0.14225626 0.06837791],[0.42598034 0.01061085],[0.21308231 0.05083513],0.098792419159368,0.0026161925980381596,0.6951413356361907,0.033008658008658,0.002901169842527294,0.026777070133741886,1.667,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_10,F_1,ca,sex,0.1,70.0,68.333,0.7049740312907182,-1,0.7071067811865476,[0.08126    0.04284883],[0.23569465 0.00878031],[0.18117628 0.04796849],0.098792419159368,0.0026161925980381596,0.6951413356361907,0.033008658008658,0.002901169842527294,0.026777070133741886,1.667,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_10,F_2,ca,cp,0.1,70.0,68.333,0.9768324410098773,-1,0.7071067811865476,[0.03676197 0.05455662],[0.49960902 1.54307497],[0.22351822 0.32791567],0.17111348938666637,0.007848577794114471,0.6704015231539908,0.0964285714285714,0.00841437764867889,0.045619612416508595,5.0,31.667,0.533,0.583,0.75,0.786,0.344,0.406
F_10,F_3,ca,trestbps,0.1,70.0,68.333,0.7911918032484236,-1,0.7071067811865476,[0.00085015 0.03080007],[0.38301677        nan],[0.20456512        nan],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.06601731601731606,0.008791789280144175,0.046632677276114226,5.0,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_10,F_4,ca,chol,0.1,70.0,70.0,0.7389516712232473,-1,0.7071067811865476,[0.00042328 0.02719672],[0.30936214        nan],[0.19320031        nan],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.03817599738245049,3.333,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_10,F_5,ca,fbs,0.1,70.0,68.333,0.7148652152194795,-1,0.7071067811865476,[0.17777778 0.06944444],[0.23569465 0.0119389 ],[0.18117628 0.05296382],0.098792419159368,0.0026161925980381596,0.6951413356361907,0.033008658008658,0.002901169842527294,0.026777070133741886,1.667,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_10,F_6,ca,restecg,0.1,70.0,68.333,0.864337083033529,-1,0.7071067811865476,[0.0791573  0.06837079],[0.27868402 0.09089506],[0.19065483 0.14421083],0.098792419159368,0.0026161925980381596,0.6951413356361907,0.033008658008658,0.002901169842527294,0.026777070133741886,1.667,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_10,F_7,ca,thalach,0.1,70.0,73.333,0.8262908755059892,-1,0.7071067811865476,[0.00077363 0.017713  ],[0.42598034        nan],[0.21308231        nan],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.0381759973824505,3.333,26.667,0.533,0.533,0.75,0.786,0.344,0.312
F_10,F_8,ca,exang,0.1,70.0,68.333,0.750459921326125,-1,0.7071067811865476,[0.14835091 0.07008651],[0.27868402 0.01150263],[0.19065483 0.0524055 ],0.098792419159368,0.0026161925980381596,0.6951413356361907,0.033008658008658,0.002901169842527294,0.026777070133741886,1.667,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_10,F_9,ca,oldpeak,0.1,70.0,68.333,1.1030472508299183,-1,0.7071067811865476,[0.06837638 0.07301571],[0.42598034 0.21953634],[0.21308231 0.23342236],0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008783833012931841,0.04662806412800941,5.0,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_10,F_11,ca,thal,0.1,70.0,70.0,0.777838328920683,-1,0.7071067811865476,[0.02093002 0.02778377],[0.35233864 0.58096528],[0.20215609 0.12775981],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_0,thal,age,0.1,70.0,68.333,0.16993222769822922,-1,0.7071067811865476,[0.01610712 0.00566924],[0.88346573 0.00773028],[0.12776159 0.04385842],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151084,0.02677448040755697,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_11,F_1,thal,sex,0.1,70.0,70.0,0.18190504818188602,-1,0.7071067811865476,[0.01557599 0.00477616],[0.88346573 0.00878031],[0.12776159 0.04796849],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_2,thal,cp,0.1,70.0,68.333,0.46538961490931235,-1,0.7071067811865476,[0.0122522  0.01424067],[0.88346573 1.58379033],[0.12776159 0.34567091],0.17111348938666637,0.007848577794114471,0.6704015231539908,0.0964285714285714,0.00841437764867889,0.045619612416508595,5.0,31.667,0.533,0.583,0.75,0.786,0.344,0.406
F_11,F_3,thal,trestbps,0.1,70.0,70.0,0.04707161607100341,-1,0.7071067811865476,[0.00082984 0.01961547],[0.88346573        nan],[0.12776159        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_4,thal,chol,0.1,70.0,70.0,0.047018635853549144,-1,0.7071067811865476,[0.00042685 0.02291212],[0.58096528        nan],[0.12775981        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_5,thal,fbs,0.1,70.0,70.0,0.1705077615012293,-1,0.7071067811865476,[0.01757681 0.00672023],[0.58096528 0.0071369 ],[0.12775981 0.04118111],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_6,thal,restecg,0.1,70.0,70.0,0.4758229854154963,-1,0.7071067811865476,[0.01300578 0.01011561],[0.88346573 0.09089506],[0.12776159 0.14421083],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_7,thal,thalach,0.1,70.0,71.667,0.04707161607100341,-1,0.7071067811865476,[0.00051031 0.01286123],[0.88346573        nan],[0.12776159        nan],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.06601731601731603,0.008791789280144176,0.046632677276114226,5.0,28.333,0.533,0.55,0.75,0.786,0.344,0.344
F_11,F_8,thal,exang,0.1,70.0,70.0,0.18300624536180007,-1,0.7071067811865476,[0.01853995 0.00666127],[0.88346573 0.00887123],[0.12776159 0.04625744],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_11,F_9,thal,oldpeak,0.1,70.0,63.333,0.8547700555511007,-1,0.7071067811865476,[0.01427734 0.01999116],[0.88346573 0.4626441 ],[0.12776159 0.26398086],0.197584838318736,0.0,0.6546735508680396,0.06696428571428571,0.011781238875233777,0.053989013255378346,6.667,36.667,0.533,0.533,0.75,0.679,0.344,0.406
F_11,F_10,thal,ca,0.1,70.0,70.0,0.7084735796819516,-1,0.7071067811865476,[0.02662986 0.01937701],[0.58096528 0.24800589],[0.12775981 0.18807489],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_0,F_1,age,sex,0.3,70.0,68.333,0.3936383958754172,-1,0.7071067811865476,[0.08195489 0.07368421],[0.0231221  0.01963897],[0.07570243 0.07111338],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151084,0.026774480407556978,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_0,F_2,age,cp,0.3,70.0,68.333,0.8116252468384193,-1,0.7071067811865476,[0.02839047 0.07674506],[0.03182228 2.26655527],[0.08810373 0.51718051],0.22090656490199947,0.0026161925980381505,0.6402270206759371,0.09859913793103448,0.014674452450548735,0.06026176170386957,8.333,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_0,F_3,age,trestbps,0.3,70.0,70.0,0.32721072563018205,-1,0.7071067811865476,[0.00079283 0.04590947],[0.03182228        nan],[0.08810373        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_0,F_4,age,chol,0.3,70.0,70.0,0.3131120102283426,-1,0.7071067811865476,[0.00039853 0.05537248],[0.02896633        nan],[0.08421404        nan],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.0381759973824505,3.333,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_0,F_5,age,fbs,0.3,70.0,70.0,0.40618162556175647,-1,0.7071067811865476,[0.19627595 0.15537241],[0.02606611 0.01956981],[0.08009264 0.06892554],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_0,F_6,age,restecg,0.3,70.0,68.333,0.8716448078658131,-1,0.7071067811865476,[0.0752907  0.15145349],[0.02606611 0.29394426],[0.08009264 0.25225854],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151097,0.026774480407556988,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_0,F_7,age,thalach,0.3,70.0,71.667,0.3131120102283426,-1,0.7071067811865476,[0.00064875 0.04781227],[0.02896633        nan],[0.08421404        nan],0.22090656490199947,0.0026161925980381505,0.6402270206759371,0.09859913793103448,0.014674452450548894,0.060261761703869696,8.333,28.333,0.533,0.517,0.75,0.75,0.344,0.312
F_0,F_8,age,exang,0.3,70.0,68.333,0.5006460519119428,-1,0.7071067811865476,[0.17681992 0.16800766],[0.03739937 0.03424676],[0.09529734 0.09100842],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151097,0.026774480407556988,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_0,F_9,age,oldpeak,0.3,70.0,65.0,1.3674669356324338,-1,0.7071067811865476,[0.06320729 0.20358376],[0.03182228 1.92194162],[0.08810373 0.40640595],0.2613801725141405,0.013080962990190778,0.6145226424892871,0.18465909090909094,0.019394904267854625,0.06933634706398539,11.667,35.0,0.533,0.45,0.75,0.607,0.344,0.312
F_0,F_10,age,ca,0.3,70.0,68.333,1.3911541532452854,-1,0.7071067811865476,[0.14243413 0.26637199],[0.03463346 1.02488171],[0.09179052 0.36141757],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.06601731601731603,0.008791789280144176,0.046632677276116086,5.0,31.667,0.533,0.55,0.75,0.75,0.344,0.375
F_0,F_11,age,thal,0.3,70.0,61.667,0.35323889410717324,-1,0.7071067811865476,[0.02053167 0.08283055],[0.03182228 6.1080324 ],[0.08810373 0.38083995],0.22090656490199947,0.0026161925980381505,0.6402270206759371,0.09859913793103445,0.01467445245054854,0.060261761703870056,8.333,38.333,0.533,0.517,0.75,0.643,0.344,0.406
F_1,F_0,sex,age,0.3,70.0,68.333,0.4473140136395844,-1,0.7071067811865476,[0.07774327 0.08416149],[0.03150491 0.02896633],[0.08809514 0.08421404],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151084,0.026774480407556978,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_1,F_2,sex,cp,0.3,70.0,68.333,0.8965515340260582,-1,0.7071067811865476,[0.02392652 0.08441558],[0.02760239 2.45387976],[0.08286737 0.56486286],0.2613801725141405,0.0026161925980381505,0.6083856669973636,0.1314655172413793,0.02056507188816543,0.07133570972824492,11.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_1,F_3,sex,trestbps,0.3,70.0,65.0,0.3049966685570911,-1,0.7071067811865476,[0.00070717 0.04401563],[0.02760239        nan],[0.08286737        nan],0.17111348938666637,0.0026161925980381596,0.6688972286098527,0.066017316017316,0.008791789280144183,0.046632677276116086,5.0,35.0,0.533,0.55,0.75,0.714,0.344,0.406
F_1,F_4,sex,chol,0.3,70.0,70.0,0.31945374602455456,-1,0.7071067811865476,[0.00035686 0.04871135],[0.03150491        nan],[0.08809514        nan],0.13971357903482584,0.00523238519607631,0.6831300510639732,0.06458333333333327,0.0056902488485606065,0.037552293074944273,3.333,30.0,0.533,0.5,0.75,0.714,0.344,0.312
F_1,F_5,sex,fbs,0.3,70.0,68.333,0.4723996676047275,-1,0.7071067811865476,[0.1305479  0.12565044],[0.03150491 0.03057535],[0.08809514 0.08583674],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151084,0.026774480407556978,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_1,F_6,sex,restecg,0.3,70.0,68.333,0.7898659377254452,-1,0.7071067811865476,[0.05378401 0.10607993],[0.02760239 0.21369635],[0.08286737 0.22397519],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151084,0.026774480407556978,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_1,F_7,sex,thalach,0.3,70.0,70.0,0.3049966685570911,-1,0.7071067811865476,[0.00058488 0.04948086],[0.02760239        nan],[0.08286737        nan],0.24199101739560827,0.00523238519607631,0.6255432421712243,0.12916666666666657,0.017471487723794393,0.06576279672894307,10.0,30.0,0.533,0.5,0.75,0.714,0.344,0.312
F_1,F_8,sex,exang,0.3,70.0,68.333,0.447762957473844,-1,0.7071067811865476,[0.09547501 0.10601753],[0.02760239 0.02960611],[0.08286737 0.08466057],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028932135753151084,0.026774480407556978,1.667,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_1,F_9,sex,oldpeak,0.3,70.0,71.667,1.2869385948285461,-1,0.7071067811865476,[0.0395181  0.16272912],[0.02364686 2.07131224],[0.07723824 0.38042996],0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.002893213575315111,0.02677448040755832,1.667,28.333,0.533,0.517,0.75,0.75,0.344,0.312
F_1,F_10,sex,ca,0.3,70.0,66.667,1.3224914315959404,-1,0.7071067811865476,[0.12120402 0.20802876],[0.03150491 0.87673524],[0.08809514 0.34578627],0.24199101739560827,0.0,0.6242696451483765,0.10044642857142856,0.01767185831285083,0.06612276709601891,10.0,33.333,0.533,0.533,0.75,0.714,0.344,0.375
F_1,F_11,sex,thal,0.3,70.0,70.0,0.332774413222471,-1,0.7071067811865476,[0.01772338 0.07457196],[0.02760239 6.41053283],[0.08286737 0.38084072],0.13971357903482584,0.0,0.6822019427666546,0.033482142857142856,0.005890619437616889,0.03817599738244842,3.333,30.0,0.533,0.533,0.75,0.75,0.344,0.344
F_2,F_0,cp,age,0.3,70.0,68.333,0.7443384234190991,-1,0.7071067811865476,[0.06807512 0.02347418],[2.17312756 0.02013478],[0.49199077 0.07099434],0.22090656490199947,0.0026161925980381505,0.6402270206759371,0.09859913793103448,0.014674452450548735,0.06026176170386957,8.333,31.667,0.533,0.517,0.75,0.714,0.344,0.344
F_2,F_1,cp,sex,0.3,70.0,70.0,0.8059142888778736,-1,0.7071067811865476,[0.08592388 0.02192905],[2.29638037 0.01963897],[0.52497722 0.07111338],0.24199101739560827,0.00523238519607631,0.6255432421712243,0.12916666666666657,0.017471487723794386,0.06576279672894225,10.0,30.0,0.533,0.5,0.75,0.714,0.344,0.312
F_2,F_3,cp,trestbps,0.3,70.0,65.0,0.6441723865768446,-1,0.7071067811865476,[0.00212752 0.05432811],[2.07948967        nan],[0.46516992        nan],0.296377257478104,0.0026161925980381505,0.5733096985989748,0.1643318965517241,0.026455691325782325,0.08090789232842527,15.0,35.0,0.533,0.517,0.75,0.679,0.344,0.375
F_2,F_4,cp,chol,0.3,70.0,71.667,0.8954155517265352,-1,0.7071067811865476,[0.00116726 0.04747655],[2.55154192        nan],[0.58845024        nan],0.22090656490199947,0.007848577794114471,0.6422407324635004,0.12701612903225812,0.01428174448804092,0.059475877619440246,8.333,28.333,0.533,0.483,0.75,0.714,0.344,0.281
