ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_4,F_0,capital-loss,age,>=1887,<=37,0.3,90.667,81.333,0.2800260958063844,0.2800260958063844,0.296377257478104,0.014650678549013665,0.6115919135296127,0.19699699699699688,0.019670961000830864,0.06986367647073374,12.0,18.667,0.12,1.0,0.6,0.507,0.88,0.74,0.04,0.04
F_4,F_1,capital-loss,race,>=1887,0,0.3,90.476,90.476,0.27726029904241856,0.27726029904241856,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,9.524,0.0,0.0,0.667,0.667,0.929,0.929,0.143,0.143
F_4,F_1,capital-loss,race,>=1887,1,0.3,92.5,92.5,0.27726029904241856,0.27726029904241856,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.744,0.744,0.921,0.921,0.061,0.061
F_4,F_2,capital-loss,sex,>=1887,0,0.3,93.103,93.103,0.2754909100272479,0.2754909100272479,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.897,0.0,0.0,0.483,0.483,0.875,0.875,0.0,0.0
F_4,F_2,capital-loss,sex,>=1887,1,0.3,92.105,92.105,0.2754909100272479,0.2754909100272479,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,7.895,0.0,0.0,0.783,0.783,0.928,0.928,0.111,0.111
F_4,F_3,capital-loss,capital-gain,<=1876,<=3471,0.3,81.527,81.527,0.29727380529678793,0.29727380529678793,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.473,0.0,0.0,0.072,0.072,0.195,0.195,0.044,0.044
F_4,F_3,capital-loss,capital-gain,<=1876,>=3674,0.3,95.854,95.854,0.29727380529678793,0.29727380529678793,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.146,0.0,0.0,0.79,0.79,0.978,0.978,0.112,0.112
F_4,F_3,capital-loss,capital-gain,>=1887,<=3471,0.3,92.265,92.265,0.29727380529678793,0.29727380529678793,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,7.735,0.0,0.0,0.735,0.735,0.922,0.922,0.075,0.075
F_4,F_5,capital-loss,hours-per-week,<=1876,<=40,0.3,87.203,87.099,0.30972979208065765,0.30972979208065765,0.22090656490199947,3.271603915845952e-05,0.702831228806378,0.002261619068790459,0.000182459022727552,0.0067055613310012885,0.104,12.901,0.0010421008753647354,1.0,0.045,0.046,0.242,0.239,0.008,0.009
F_4,F_5,capital-loss,hours-per-week,<=1876,>=41,0.3,70.298,70.085,0.30972979208065765,0.30972979208065765,0.197584838318736,0.00016681355566662039,0.7053016233917817,0.003377719848345911,0.00035860331672746726,0.00940455265555434,0.213,29.915,0.0021253985122210413,1.0,0.298,0.296,0.501,0.497,0.172,0.173
F_4,F_5,capital-loss,hours-per-week,>=1887,<=40,0.3,93.233,80.451,0.30972979208065765,0.30972979208065765,0.4182103917482852,0.019321602407964055,0.5905709125977648,0.23713593018419055,0.02107697235247103,0.07240410330673919,14.286,19.549,0.1376655925528106,1.0494417862838916,0.669,0.541,0.944,0.756,0.093,0.093
F_4,F_5,capital-loss,hours-per-week,>=1887,>=41,0.3,93.396,72.642,0.30972979208065765,0.30972979208065765,0.4610478584474468,0.03227485659919892,0.5071336179505787,0.39348077227325806,0.029045146549890516,0.08505168608957342,20.755,27.358,0.20714285714285713,1.3985507246376814,0.821,0.613,0.926,0.691,0.0,0.0
F_5,F_5,hours-per-week,hours-per-week,<=40,<=40,0.3,87.052,86.174,0.011684263312232527,0.00010237510237510283,0.8001995968795632,0.0018516308521309673,0.6514113678400884,0.04196682932062179,0.0021324310587375874,0.02276285641539809,2.085,13.826,0.020250739177921435,23.523176344056022,0.067,0.085,0.327,0.352,0.01,0.026
F_5,F_5,hours-per-week,hours-per-week,>=41,>=41,0.3,71.637,72.024,0.011684263312232527,0.00010237510237510283,0.6890681840437392,0.003313454091338435,0.6775107056217682,0.05387613120537773,0.003623604095217166,0.0293616742400732,3.567,27.976,0.0336133637727761,9.19636907053653,0.345,0.321,0.573,0.549,0.18,0.156
