ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_14,higher,0.0,0.7,2.721503702341645,0.6486492793299509,0.0,6.490098930481283,1.5196692329488857,18.182,27.273,0.0
F_14,higher,1.0,0.7,22.153448993020756,1.2308226903150237,72.26987495401433,14.309132208588958,2.9227281707561477,29.293,38.384,0.11192844295133092
F_15,internet,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,27.273,0.0
F_15,internet,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,32.955,0.0
F_16,romantic,0.0,0.7,4.655352892345097,0.049397987585813784,19.046950583946735,1.6384591005279447,0.8101143358337204,11.565,37.415,0.00032500249377743573
F_16,romantic,1.0,0.7,1.2748173768324846,0.0,9.883488119136732,0.4459576365663318,0.3431532518264597,6.452,37.097,0.0
F_17,famrel,<=0.75,0.7,2.069085205053294,0.02753967191015621,10.131140645392426,0.6199064009661835,0.35480814225116103,6.623,35.762,6.599273992412761e-05
F_17,famrel,1.0,0.7,1.3627426298843222,0.03733216623862529,10.547464576854477,0.6904671857619569,0.37490760099765424,6.897,29.31,6.138630512483039e-05
F_18,freetime,<=0.5,0.7,2.772636804420345,0.0102176408144299,13.268981201093323,0.7884224751066842,0.5146662394606062,8.462,40.769,2.9749096953011316e-05
F_18,freetime,>=0.75,0.7,2.8297588297713627,0.08048865551493373,16.27554186869773,1.5009660714285713,0.6650858656774833,10.127,24.051,0.00035183975301174286
F_19,goout,>=0.75,0.7,2.662601455646563,0.06055940824333713,18.67881885987441,1.523242713370173,0.6587984426630841,11.111,31.944,0.00019831076103847322
F_19,goout,<=0.5,0.7,2.0253119217427837,0.020907580043518503,11.23713167638367,0.5760094832720883,0.36489102972242554,7.299,37.956,3.5236318203132124e-05
F_20,Walc,<=0.25,0.7,8.37253975614461,0.30504785722189,31.636586851502393,4.61942766726944,1.495713534646803,17.557,38.931,0.005875572348628491
